timestamp,latency_sum,latency_count,latency_p95,latency_p99,error_rate,error_count,active_requests,memory_bytes,heap_used_bytes,heap_total_bytes,cpu_usage,event_loop_lag_sec,avg_latency_ms,heap_utilization,memory_growth_rate,cpu_x_latency,latency_spike,memory_leak_flag,service,fault_type,is_anomaly
2026-03-11 20:09:35,10382,1565,45.24999999999996,352.4999999999991,0,1,1,4083712,15145712,16855040,0.0043422992830628,0.009317,6.6338658146964855,0.8985865355407048,-108100.26666666666,0.028806230771091366,0,0,order-service,normal,0
2026-03-11 20:09:40,10599,1566,52.49999999999957,352.49999999999955,0,1,1,4014080,15440528,16855040,0.0041317551994358,0.1985662,6.768199233716475,0.9160778022478736,-79837.86666666667,0.027964542374725444,0,0,order-service,normal,0
2026-03-11 20:09:45,10846,1567,103.74999999999936,352.49999999999994,0,1,1,8110080,15736552,16855040,0.0041864406779659,0.1946155,6.921506062539885,0.9336407389125152,-25224.533333333333,0.028976474533004563,0,0,order-service,normal,0
2026-03-11 20:09:50,10852,1568,103.75000000000033,352.5000000000014,0,1,1,10756096,15153160,16855040,0.0041863839134382,0.0064931,6.920918367346939,0.8990284211725394,4266.666666666667,0.028973621319280198,0,0,order-service,normal,0
2026-03-11 20:09:55,10861,1569,103.74999999999936,352.49999999999994,0,1,1,8523776,15451160,16855040,0.0041355932203387,0.0092681,6.922243467176545,0.916708592800729,-16930.133333333335,0.02862758315238918,0,0,order-service,normal,0
2026-03-11 20:10:00,10875,1570,103.74999999999936,352.49999999999994,0,1,1,8179712,15748720,16855040,0.004237288135593,0.0138848,6.926751592356688,0.9343626594775213,-22732.8,0.02935064234049291,0,0,order-service,normal,0
2026-03-11 20:10:05,10894,1571,103.74999999999936,352.49999999999994,0,1,1,7593984,15160360,17903616,0.0042915254237286,0.0190572,6.934436664544876,0.8467764277339281,-30890.666666666668,0.029759311245130086,0,0,order-service,normal,0
2026-03-11 20:10:10,10917,1572,103.74999999999991,352.50000000000074,0,1,1,8200192,15458208,17903616,0.0042372450449654,0.0225565,6.944656488549619,0.8634126201098147,-27374.933333333334,0.029426211295093686,0,0,order-service,normal,0
2026-03-11 20:10:15,10926,1573,103.74999999999986,352.4999999999995,0,1,1,5025792,15750248,17903616,0.0041829232328503,0.0086109,6.94596312778131,0.8797244087451385,-55091.2,0.029054430541717975,0,0,order-service,normal,0
2026-03-11 20:10:20,11195,1574,178.74999999999932,426.24999999999966,0,1,1,4050944,15163264,16855040,0.0042881355932201,0.24246,7.112452350698857,0.8996278857837181,-62566.4,0.030499160080113736,0,0,order-service,normal,0
